sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,faturamento,dia,mes_num,mes,ano,semana,nome_completo
HL1918,iPhone,3,Andressa,Chou,2018-03-15,Curitiba,5300.0,15900.0,15,3,Mar,2018,Qui,Andressa Chou
HL1148,Câmera,1,Marina,Gama,2018-06-21,Curitiba,2100.0,2100.0,21,6,Jun,2018,Qui,Marina Gama
HL4379,Televisão,4,Beatriz,Cavalcanti,2018-05-21,Curitiba,2500.0,10000.0,21,5,Mai,2018,Seg,Beatriz Cavalcanti
HL7348,SmartWatch,4,Pedro,Dalforne,2018-02-08,Curitiba,1400.0,5600.0,8,2,Fev,2018,Qui,Pedro Dalforne
HL9962,Android,2,Daniel,Costa,2018-10-07,Curitiba,3400.0,6800.0,7,10,Out,2018,Dom,Daniel Costa
HL1918,iPhone,4,Isabela,Resende,2018-09-29,Curitiba,5300.0,21200.0,29,9,Set,2018,Sáb,Isabela Resende
HL2714,Tablet,2,Wen,Santos,2018-04-12,Curitiba,1600.0,3200.0,12,4,Abr,2018,Qui,Wen Santos
HL8851,Notebook,2,Mariana,Freire,2018-08-04,Curitiba,3500.0,7000.0,4,8,Ago,2018,Sáb,Mariana Freire
HL2714,Tablet,1,Bárbara,Lima,2018-04-12,Curitiba,1600.0,1600.0,12,4,Abr,2018,Qui,Bárbara Lima
HL7348,SmartWatch,4,Beatriz,Nogueira,2018-03-24,Curitiba,1400.0,5600.0,24,3,Mar,2018,Sáb,Beatriz Nogueira
HL1918,iPhone,3,Helena,Chafin,2018-02-23,Curitiba,5300.0,15900.0,23,2,Fev,2018,Sex,Helena Chafin
HL4379,Televisão,3,Fernanda,Junior,2018-06-29,Curitiba,2500.0,7500.0,29,6,Jun,2018,Sex,Fernanda Junior
HL1148,Câmera,1,Luiz,Freire,2018-03-12,Curitiba,2100.0,2100.0,12,3,Mar,2018,Seg,Luiz Freire
HL1918,iPhone,4,Isabel,Mesquita,2018-07-05,Curitiba,5300.0,21200.0,5,7,Jul,2018,Qui,Isabel Mesquita
HL8851,Notebook,1,Amanda,Gontijo,2018-05-26,Curitiba,3500.0,3500.0,26,5,Mai,2018,Sáb,Amanda Gontijo
HL8851,Notebook,4,Raul,Junqueira,2018-11-20,Curitiba,3500.0,14000.0,20,11,Nov,2018,Ter,Raul Junqueira
HL4379,Televisão,2,Daniel,Cardoso,2018-10-02,Curitiba,2500.0,5000.0,2,10,Out,2018,Ter,Daniel Cardoso
HL1918,iPhone,4,Mariane,Ferreira,2018-02-19,Curitiba,5300.0,21200.0,19,2,Fev,2018,Seg,Mariane Ferreira
HL7348,SmartWatch,1,Ives,Barbosa,2018-03-18,Curitiba,1400.0,1400.0,18,3,Mar,2018,Dom,Ives Barbosa
HL1918,iPhone,2,Paula,Calbucci,2018-07-06,Curitiba,5300.0,10600.0,6,7,Jul,2018,Sex,Paula Calbucci
HL7348,SmartWatch,2,Roberto,Tiradentes,2018-04-08,Curitiba,1400.0,2800.0,8,4,Abr,2018,Dom,Roberto Tiradentes
HL1918,iPhone,3,Rodrigo,Feijo,2018-10-07,Curitiba,5300.0,15900.0,7,10,Out,2018,Dom,Rodrigo Feijo
HL7348,SmartWatch,5,Gabriel,Assis,2018-12-28,Curitiba,1400.0,7000.0,28,12,Dez,2018,Sex,Gabriel Assis
HL8851,Notebook,4,Bernardo,Botelho,2018-07-23,Curitiba,3500.0,14000.0,23,7,Jul,2018,Seg,Bernardo Botelho
HL8851,Notebook,2,Felipe,Paulo,2018-02-22,Curitiba,3500.0,7000.0,22,2,Fev,2018,Qui,Felipe Paulo
HL1918,iPhone,4,Ana,Felippe,2018-09-21,Curitiba,5300.0,21200.0,21,9,Set,2018,Sex,Ana Felippe
HL1918,iPhone,2,Diego,Marchesi,2018-03-24,Curitiba,5300.0,10600.0,24,3,Mar,2018,Sáb,Diego Marchesi
HL4379,Televisão,2,Clara,Silveira,2018-09-09,Curitiba,2500.0,5000.0,9,9,Set,2018,Dom,Clara Silveira
HL4379,Televisão,1,Lucas,Chagas,2018-02-14,Curitiba,2500.0,2500.0,14,2,Fev,2018,Qua,Lucas Chagas
HL1918,iPhone,1,Jéssica,Stefanelli,2018-02-07,Curitiba,5300.0,5300.0,7,2,Fev,2018,Qua,Jéssica Stefanelli
HL9962,Android,5,Daniel,Terra,2018-01-27,Curitiba,3400.0,17000.0,27,1,Jan,2018,Sáb,Daniel Terra
HL1918,iPhone,3,Livia,Cozendey,2018-05-13,Curitiba,5300.0,15900.0,13,5,Mai,2018,Dom,Livia Cozendey
HL1148,Câmera,4,José,Marques,2018-10-06,Curitiba,2100.0,8400.0,6,10,Out,2018,Sáb,José Marques
HL1918,iPhone,4,Jônatas,Castro,2018-12-17,Curitiba,5300.0,21200.0,17,12,Dez,2018,Seg,Jônatas Castro
HL7348,SmartWatch,3,Gabriel,Rubim,2018-02-15,Curitiba,1400.0,4200.0,15,2,Fev,2018,Qui,Gabriel Rubim
HL1918,iPhone,2,Cícero,Ramos,2018-07-24,Curitiba,5300.0,10600.0,24,7,Jul,2018,Ter,Cícero Ramos
HL1918,iPhone,5,Rubens,Valente,2018-03-10,Curitiba,5300.0,26500.0,10,3,Mar,2018,Sáb,Rubens Valente
HL7348,SmartWatch,1,Gustavo,Aragão,2018-04-05,Curitiba,1400.0,1400.0,5,4,Abr,2018,Qui,Gustavo Aragão
HL2714,Tablet,4,Lucas,Rocha,2018-02-10,Curitiba,1600.0,6400.0,10,2,Fev,2018,Sáb,Lucas Rocha
HL4379,Televisão,5,Luiz,Almeida,2018-03-23,Curitiba,2500.0,12500.0,23,3,Mar,2018,Sex,Luiz Almeida
HL4379,Televisão,3,Rachel,Restum,2018-02-09,Curitiba,2500.0,7500.0,9,2,Fev,2018,Sex,Rachel Restum
HL1918,iPhone,2,Luiza,Johnson,2018-04-23,Curitiba,5300.0,10600.0,23,4,Abr,2018,Seg,Luiza Johnson
HL1918,iPhone,2,Gabrielle,Wanderley,2018-07-03,Curitiba,5300.0,10600.0,3,7,Jul,2018,Ter,Gabrielle Wanderley
HL1918,iPhone,3,Milena,Alcoforado,2018-05-27,Curitiba,5300.0,15900.0,27,5,Mai,2018,Dom,Milena Alcoforado
HL9962,Android,1,Victor,Soares,2018-12-19,Curitiba,3400.0,3400.0,19,12,Dez,2018,Qua,Victor Soares
HL1918,iPhone,5,Caroline,Pinto,2018-09-17,Curitiba,5300.0,26500.0,17,9,Set,2018,Seg,Caroline Pinto
HL4379,Televisão,4,Silvio,Provenzano,2018-03-04,Curitiba,2500.0,10000.0,4,3,Mar,2018,Dom,Silvio Provenzano
HL1148,Câmera,3,João,Junior,2018-04-10,Curitiba,2100.0,6300.0,10,4,Abr,2018,Ter,João Junior
HL8851,Notebook,1,Carolina,Alfradique,2018-01-06,Curitiba,3500.0,3500.0,6,1,Jan,2018,Sáb,Carolina Alfradique
HL1148,Câmera,5,Bruno,Barcessat,2018-09-28,Curitiba,2100.0,10500.0,28,9,Set,2018,Sex,Bruno Barcessat
HL1148,Câmera,2,Tadeu,Nakayama,2018-10-28,Curitiba,2100.0,4200.0,28,10,Out,2018,Dom,Tadeu Nakayama
HL8851,Notebook,2,Fernanda,Junior,2018-11-05,Curitiba,3500.0,7000.0,5,11,Nov,2018,Seg,Fernanda Junior
HL4379,Televisão,4,Eduardo,Soares,2018-05-07,Curitiba,2500.0,10000.0,7,5,Mai,2018,Seg,Eduardo Soares
HL4379,Televisão,5,Joyce,Medina,2018-08-09,Curitiba,2500.0,12500.0,9,8,Ago,2018,Qui,Joyce Medina
HL1918,iPhone,3,Adriana,Carneiro,2018-06-07,Curitiba,5300.0,15900.0,7,6,Jun,2018,Qui,Adriana Carneiro
HL1918,iPhone,1,Raphael,Coelho,2018-07-12,Curitiba,5300.0,5300.0,12,7,Jul,2018,Qui,Raphael Coelho
HL1918,iPhone,4,Wendela,Mariz,2018-11-22,Curitiba,5300.0,21200.0,22,11,Nov,2018,Qui,Wendela Mariz
HL8851,Notebook,3,Mônica,Rotolo,2018-02-23,Curitiba,3500.0,10500.0,23,2,Fev,2018,Sex,Mônica Rotolo
HL9962,Android,1,Daniela,Rosa,2018-06-03,Curitiba,3400.0,3400.0,3,6,Jun,2018,Dom,Daniela Rosa
HL1918,iPhone,1,Daniela,Pereira,2018-04-20,Curitiba,5300.0,5300.0,20,4,Abr,2018,Sex,Daniela Pereira
HL1918,iPhone,4,Lucas,Machado,2018-07-03,Curitiba,5300.0,21200.0,3,7,Jul,2018,Ter,Lucas Machado
HL1148,Câmera,3,Fernanda,Bhering,2018-07-12,Curitiba,2100.0,6300.0,12,7,Jul,2018,Qui,Fernanda Bhering
HL1918,iPhone,5,Maria,Gasperi,2018-05-30,Curitiba,5300.0,26500.0,30,5,Mai,2018,Qua,Maria Gasperi
HL1918,iPhone,4,Carla,Zakhm,2018-04-26,Curitiba,5300.0,21200.0,26,4,Abr,2018,Qui,Carla Zakhm
HL9962,Android,4,Antonio,Bernhardt,2018-09-27,Curitiba,3400.0,13600.0,27,9,Set,2018,Qui,Antonio Bernhardt
HL4379,Televisão,2,Ana,Felippe,2018-04-24,Curitiba,2500.0,5000.0,24,4,Abr,2018,Ter,Ana Felippe
HL8851,Notebook,4,Gabriela,Cavalcanti,2018-06-23,Curitiba,3500.0,14000.0,23,6,Jun,2018,Sáb,Gabriela Cavalcanti
HL4379,Televisão,5,Eric,Júnior,2018-09-16,Curitiba,2500.0,12500.0,16,9,Set,2018,Dom,Eric Júnior
HL9962,Android,5,Maike,Pereira,2018-07-20,Curitiba,3400.0,17000.0,20,7,Jul,2018,Sex,Maike Pereira
HL8851,Notebook,2,Daniel,Alcoforado,2018-07-29,Curitiba,3500.0,7000.0,29,7,Jul,2018,Dom,Daniel Alcoforado
HL7348,SmartWatch,5,Adriane,Chagas,2018-07-01,Curitiba,1400.0,7000.0,1,7,Jul,2018,Dom,Adriane Chagas
HL8851,Notebook,3,Joyce,Souza,2018-09-17,Curitiba,3500.0,10500.0,17,9,Set,2018,Seg,Joyce Souza
HL4379,Televisão,3,Maria,Cardoso,2018-09-03,Curitiba,2500.0,7500.0,3,9,Set,2018,Seg,Maria Cardoso
HL8851,Notebook,4,Caio,Vianna,2018-05-21,Curitiba,3500.0,14000.0,21,5,Mai,2018,Seg,Caio Vianna
HL1918,iPhone,2,Tainah,Nogueira,2018-01-11,Curitiba,5300.0,10600.0,11,1,Jan,2018,Qui,Tainah Nogueira
HL1918,iPhone,3,Thais,Rodrigues,2018-09-02,Curitiba,5300.0,15900.0,2,9,Set,2018,Dom,Thais Rodrigues
HL4379,Televisão,5,Lucas,Neto,2018-07-03,Curitiba,2500.0,12500.0,3,7,Jul,2018,Ter,Lucas Neto
HL8851,Notebook,5,Eduardo,Ferreira,2018-04-05,Curitiba,3500.0,17500.0,5,4,Abr,2018,Qui,Eduardo Ferreira
HL8851,Notebook,5,Wellington,Duarte,2018-01-10,Curitiba,3500.0,17500.0,10,1,Jan,2018,Qua,Wellington Duarte
HL1148,Câmera,3,Maria,Mello,2018-01-12,Curitiba,2100.0,6300.0,12,1,Jan,2018,Sex,Maria Mello
HL1148,Câmera,3,Ulisses,Filho,2018-03-08,Curitiba,2100.0,6300.0,8,3,Mar,2018,Qui,Ulisses Filho
HL1918,iPhone,4,Bernard,Pedrosa,2018-10-07,Curitiba,5300.0,21200.0,7,10,Out,2018,Dom,Bernard Pedrosa
HL4379,Televisão,4,Pedro,Pereira,2018-10-28,Curitiba,2500.0,10000.0,28,10,Out,2018,Dom,Pedro Pereira
HL8851,Notebook,2,Raíza,Lopes,2018-08-26,Curitiba,3500.0,7000.0,26,8,Ago,2018,Dom,Raíza Lopes
HL7348,SmartWatch,3,Rilson,Guedes,2018-06-01,Curitiba,1400.0,4200.0,1,6,Jun,2018,Sex,Rilson Guedes
HL4379,Televisão,3,Carolina,Brum,2018-02-26,Curitiba,2500.0,7500.0,26,2,Fev,2018,Seg,Carolina Brum
HL1918,iPhone,1,Fernanda,Rubim,2018-03-01,Curitiba,5300.0,5300.0,1,3,Mar,2018,Qui,Fernanda Rubim
HL1918,iPhone,1,Ravena,Bhering,2018-06-02,Curitiba,5300.0,5300.0,2,6,Jun,2018,Sáb,Ravena Bhering
HL4379,Televisão,2,Andressa,Rotsztejn,2018-01-07,Curitiba,2500.0,5000.0,7,1,Jan,2018,Dom,Andressa Rotsztejn
HL1918,iPhone,2,Carolina,Santos,2018-05-17,Curitiba,5300.0,10600.0,17,5,Mai,2018,Qui,Carolina Santos
HL1148,Câmera,5,Bruna,Silveira,2018-01-23,Curitiba,2100.0,10500.0,23,1,Jan,2018,Ter,Bruna Silveira
HL7348,SmartWatch,4,Gabriel,Garcia,2018-05-08,Curitiba,1400.0,5600.0,8,5,Mai,2018,Ter,Gabriel Garcia
HL8851,Notebook,3,Caroll,Johnson,2018-12-15,Curitiba,3500.0,10500.0,15,12,Dez,2018,Sáb,Caroll Johnson
HL1148,Câmera,4,Caroline,Pinto,2018-04-17,Curitiba,2100.0,8400.0,17,4,Abr,2018,Ter,Caroline Pinto
HL1918,iPhone,2,Rafael,Rocha,2018-01-12,Curitiba,5300.0,10600.0,12,1,Jan,2018,Sex,Rafael Rocha
HL8851,Notebook,1,Thiago,Costa,2018-05-06,Curitiba,3500.0,3500.0,6,5,Mai,2018,Dom,Thiago Costa
HL7348,SmartWatch,4,Audir,Franco,2018-12-02,Curitiba,1400.0,5600.0,2,12,Dez,2018,Dom,Audir Franco
HL7348,SmartWatch,2,Mariana,Miranda,2018-12-13,Curitiba,1400.0,2800.0,13,12,Dez,2018,Qui,Mariana Miranda
HL4379,Televisão,5,Vanessa,Bach,2018-11-10,Curitiba,2500.0,12500.0,10,11,Nov,2018,Sáb,Vanessa Bach
HL4379,Televisão,5,Thiago,Costa,2018-07-22,Curitiba,2500.0,12500.0,22,7,Jul,2018,Dom,Thiago Costa
HL4379,Televisão,1,Raul,Silveira,2018-07-30,Curitiba,2500.0,2500.0,30,7,Jul,2018,Seg,Raul Silveira
HL4379,Televisão,2,João,Monteiro,2018-06-04,Curitiba,2500.0,5000.0,4,6,Jun,2018,Seg,João Monteiro
HL9962,Android,4,Marcelo,Pereira,2018-11-13,Curitiba,3400.0,13600.0,13,11,Nov,2018,Ter,Marcelo Pereira
HL7348,SmartWatch,5,Juliana,Goes,2018-05-30,Curitiba,1400.0,7000.0,30,5,Mai,2018,Qua,Juliana Goes
HL7348,SmartWatch,5,Lucas,Freire,2018-04-23,Curitiba,1400.0,7000.0,23,4,Abr,2018,Seg,Lucas Freire
HL1918,iPhone,4,Myllena,Corrêa,2018-05-17,Curitiba,5300.0,21200.0,17,5,Mai,2018,Qui,Myllena Corrêa
HL1918,iPhone,2,Joyce,Medina,2018-10-22,Curitiba,5300.0,10600.0,22,10,Out,2018,Seg,Joyce Medina
HL4379,Televisão,1,Carlos,Portela,2018-04-28,Curitiba,2500.0,2500.0,28,4,Abr,2018,Sáb,Carlos Portela
HL4379,Televisão,4,Lorena,Carvalho,2018-01-29,Curitiba,2500.0,10000.0,29,1,Jan,2018,Seg,Lorena Carvalho
HL9962,Android,4,Guilherme,Vianna,2018-12-05,Curitiba,3400.0,13600.0,5,12,Dez,2018,Qua,Guilherme Vianna
HL8851,Notebook,5,Lázaro,Villanova,2018-06-12,Curitiba,3500.0,17500.0,12,6,Jun,2018,Ter,Lázaro Villanova
HL9962,Android,5,Andre,Sampaio,2018-11-17,Curitiba,3400.0,17000.0,17,11,Nov,2018,Sáb,Andre Sampaio
HL9962,Android,4,Luiza,Johnson,2018-04-17,Curitiba,3400.0,13600.0,17,4,Abr,2018,Ter,Luiza Johnson
HL9962,Android,5,David,Vasconcelos,2018-10-11,Curitiba,3400.0,17000.0,11,10,Out,2018,Qui,David Vasconcelos
HL1148,Câmera,1,Beatriz,Biase,2018-05-11,Curitiba,2100.0,2100.0,11,5,Mai,2018,Sex,Beatriz Biase
HL4379,Televisão,4,Giuseppe,Bhering,2018-10-30,Curitiba,2500.0,10000.0,30,10,Out,2018,Ter,Giuseppe Bhering
HL1918,iPhone,2,Priscila,Carvalho,2018-02-06,Curitiba,5300.0,10600.0,6,2,Fev,2018,Ter,Priscila Carvalho
HL4379,Televisão,3,Diego,Rodrigues,2018-02-15,Curitiba,2500.0,7500.0,15,2,Fev,2018,Qui,Diego Rodrigues
HL9962,Android,5,Livia,Corrêa,2018-10-17,Curitiba,3400.0,17000.0,17,10,Out,2018,Qua,Livia Corrêa
HL7348,SmartWatch,4,Rodrigo,Mendes,2018-12-12,Curitiba,1400.0,5600.0,12,12,Dez,2018,Qua,Rodrigo Mendes
HL7348,SmartWatch,1,Raíza,Lopes,2018-03-11,Curitiba,1400.0,1400.0,11,3,Mar,2018,Dom,Raíza Lopes
HL4379,Televisão,3,Luiza,Farias,2018-10-14,Curitiba,2500.0,7500.0,14,10,Out,2018,Dom,Luiza Farias
HL7348,SmartWatch,4,João,Peçanha,2018-08-05,Curitiba,1400.0,5600.0,5,8,Ago,2018,Dom,João Peçanha
HL8851,Notebook,1,Carlos,Araujo,2018-09-12,Curitiba,3500.0,3500.0,12,9,Set,2018,Qua,Carlos Araujo
HL1918,iPhone,3,Lívia,Marques,2018-02-15,Curitiba,5300.0,15900.0,15,2,Fev,2018,Qui,Lívia Marques
HL4379,Televisão,2,Matheus,Santos,2018-11-21,Curitiba,2500.0,5000.0,21,11,Nov,2018,Qua,Matheus Santos
HL4379,Televisão,1,Luiza,Ribeiro,2018-08-24,Curitiba,2500.0,2500.0,24,8,Ago,2018,Sex,Luiza Ribeiro
HL1148,Câmera,2,Douglas,Rodrigues,2018-02-15,Curitiba,2100.0,4200.0,15,2,Fev,2018,Qui,Douglas Rodrigues
HL4379,Televisão,1,Stela,Mendonça,2018-09-05,Curitiba,2500.0,2500.0,5,9,Set,2018,Qua,Stela Mendonça
HL1918,iPhone,2,Nathalia,Ventura,2018-11-26,Curitiba,5300.0,10600.0,26,11,Nov,2018,Seg,Nathalia Ventura
HL1918,iPhone,5,Priscila,Suzano,2018-09-06,Curitiba,5300.0,26500.0,6,9,Set,2018,Qui,Priscila Suzano
HL9962,Android,5,Hércules,Júnior,2018-03-24,Curitiba,3400.0,17000.0,24,3,Mar,2018,Sáb,Hércules Júnior
HL1918,iPhone,2,Michelle,Miura,2018-10-09,Curitiba,5300.0,10600.0,9,10,Out,2018,Ter,Michelle Miura
HL4379,Televisão,1,Marina,Miranda,2018-10-18,Curitiba,2500.0,2500.0,18,10,Out,2018,Qui,Marina Miranda
HL1148,Câmera,2,Nathalia,Ventura,2018-07-19,Curitiba,2100.0,4200.0,19,7,Jul,2018,Qui,Nathalia Ventura
HL9962,Android,4,Cícero,Lima,2018-07-14,Curitiba,3400.0,13600.0,14,7,Jul,2018,Sáb,Cícero Lima
HL7348,SmartWatch,1,Antônio,Oliveira,2018-09-10,Curitiba,1400.0,1400.0,10,9,Set,2018,Seg,Antônio Oliveira
HL4379,Televisão,5,Amanda,Procaci,2018-05-22,Curitiba,2500.0,12500.0,22,5,Mai,2018,Ter,Amanda Procaci
HL7348,SmartWatch,4,Raphael,Filho,2018-02-22,Curitiba,1400.0,5600.0,22,2,Fev,2018,Qui,Raphael Filho
HL1148,Câmera,4,Luiza,Farias,2018-05-05,Curitiba,2100.0,8400.0,5,5,Mai,2018,Sáb,Luiza Farias
HL1918,iPhone,3,Luã,Sá,2018-01-21,Curitiba,5300.0,15900.0,21,1,Jan,2018,Dom,Luã Sá
HL4379,Televisão,1,Miguel,Carneiro,2018-08-09,Curitiba,2500.0,2500.0,9,8,Ago,2018,Qui,Miguel Carneiro
HL1918,iPhone,2,Thales,Portillo,2018-02-02,Curitiba,5300.0,10600.0,2,2,Fev,2018,Sex,Thales Portillo
HL1918,iPhone,1,Paula,Carneiro,2018-09-03,Curitiba,5300.0,5300.0,3,9,Set,2018,Seg,Paula Carneiro
HL7348,SmartWatch,3,Bruna,Silveira,2018-10-06,Curitiba,1400.0,4200.0,6,10,Out,2018,Sáb,Bruna Silveira
HL4379,Televisão,2,Bárbara,Cavalcante,2018-12-01,Curitiba,2500.0,5000.0,1,12,Dez,2018,Sáb,Bárbara Cavalcante
HL8851,Notebook,5,Alon,Fahrnholz,2018-11-24,Curitiba,3500.0,17500.0,24,11,Nov,2018,Sáb,Alon Fahrnholz
HL1918,iPhone,1,Lucas,Lacerda,2018-06-27,Curitiba,5300.0,5300.0,27,6,Jun,2018,Qua,Lucas Lacerda
HL4379,Televisão,5,Andressa,Chou,2018-02-19,Curitiba,2500.0,12500.0,19,2,Fev,2018,Seg,Andressa Chou
HL1918,iPhone,1,Jessica,Cordovil,2018-09-20,Curitiba,5300.0,5300.0,20,9,Set,2018,Qui,Jessica Cordovil
HL4379,Televisão,2,Rebeca,Taylor,2018-04-25,Curitiba,2500.0,5000.0,25,4,Abr,2018,Qua,Rebeca Taylor
HL1148,Câmera,1,Myllena,Carneiro,2018-10-25,Curitiba,2100.0,2100.0,25,10,Out,2018,Qui,Myllena Carneiro
HL1918,iPhone,3,Vitor,Campos,2018-09-14,Curitiba,5300.0,15900.0,14,9,Set,2018,Sex,Vitor Campos
HL1148,Câmera,4,Maurício,Dias,2018-08-27,Curitiba,2100.0,8400.0,27,8,Ago,2018,Seg,Maurício Dias
HL1918,iPhone,4,Bruna,Soares,2018-02-16,Curitiba,5300.0,21200.0,16,2,Fev,2018,Sex,Bruna Soares
HL1148,Câmera,4,Katharina,Barros,2018-05-12,Curitiba,2100.0,8400.0,12,5,Mai,2018,Sáb,Katharina Barros
HL4379,Televisão,1,Raísa,Rodrigues,2018-12-30,Curitiba,2500.0,2500.0,30,12,Dez,2018,Dom,Raísa Rodrigues
HL1918,iPhone,4,Myllena,Carneiro,2018-08-11,Curitiba,5300.0,21200.0,11,8,Ago,2018,Sáb,Myllena Carneiro
HL4379,Televisão,2,Manuela,Ferreira,2018-09-16,Curitiba,2500.0,5000.0,16,9,Set,2018,Dom,Manuela Ferreira
HL4379,Televisão,1,Arthur,Portela,2018-12-29,Curitiba,2500.0,2500.0,29,12,Dez,2018,Sáb,Arthur Portela
HL1918,iPhone,5,Thiago,Veiga,2018-08-27,Curitiba,5300.0,26500.0,27,8,Ago,2018,Seg,Thiago Veiga
HL8851,Notebook,5,Clara,Bruno,2018-08-29,Curitiba,3500.0,17500.0,29,8,Ago,2018,Qua,Clara Bruno
HL4379,Televisão,1,Anna,Maia,2018-10-12,Curitiba,2500.0,2500.0,12,10,Out,2018,Sex,Anna Maia
HL9962,Android,5,Marina,Gama,2018-08-03,Curitiba,3400.0,17000.0,3,8,Ago,2018,Sex,Marina Gama
HL1918,iPhone,1,Caroll,Johnson,2018-10-13,Curitiba,5300.0,5300.0,13,10,Out,2018,Sáb,Caroll Johnson
HL1148,Câmera,2,Bruna,Ramos,2018-03-27,Curitiba,2100.0,4200.0,27,3,Mar,2018,Ter,Bruna Ramos
HL1918,iPhone,1,Antônio,Soares,2018-06-12,Curitiba,5300.0,5300.0,12,6,Jun,2018,Ter,Antônio Soares
HL1918,iPhone,4,Juliana,Huon,2018-12-27,Curitiba,5300.0,21200.0,27,12,Dez,2018,Qui,Juliana Huon
HL1918,iPhone,4,Victor,Ferreira,2018-06-19,Curitiba,5300.0,21200.0,19,6,Jun,2018,Ter,Victor Ferreira
HL1148,Câmera,2,Eduardo,Ferreira,2018-10-23,Curitiba,2100.0,4200.0,23,10,Out,2018,Ter,Eduardo Ferreira
HL9962,Android,5,Lucas,Assunção,2018-04-04,Curitiba,3400.0,17000.0,4,4,Abr,2018,Qua,Lucas Assunção
HL8851,Notebook,3,Luiza,Cabral,2018-07-15,Curitiba,3500.0,10500.0,15,7,Jul,2018,Dom,Luiza Cabral
HL7348,SmartWatch,2,Giovana,Vilela,2018-12-15,Curitiba,1400.0,2800.0,15,12,Dez,2018,Sáb,Giovana Vilela
HL4379,Televisão,4,Leandro,Ferreira,2018-04-24,Curitiba,2500.0,10000.0,24,4,Abr,2018,Ter,Leandro Ferreira
HL1918,iPhone,1,Breno,Quinto,2018-02-09,Curitiba,5300.0,5300.0,9,2,Fev,2018,Sex,Breno Quinto
HL9962,Android,1,Natalia,Guedes,2018-02-11,Curitiba,3400.0,3400.0,11,2,Fev,2018,Dom,Natalia Guedes
HL1148,Câmera,3,Jonatas,Essaber,2018-11-03,Curitiba,2100.0,6300.0,3,11,Nov,2018,Sáb,Jonatas Essaber
HL1918,iPhone,5,Beatriz,Nogueira,2018-01-24,Curitiba,5300.0,26500.0,24,1,Jan,2018,Qua,Beatriz Nogueira
HL8851,Notebook,4,Juliana,Guimarães,2018-01-07,Curitiba,3500.0,14000.0,7,1,Jan,2018,Dom,Juliana Guimarães
HL1918,iPhone,5,Alexandre,Dantas,2018-12-01,Curitiba,5300.0,26500.0,1,12,Dez,2018,Sáb,Alexandre Dantas
HL1918,iPhone,1,Lorena,Carvalho,2018-08-23,Curitiba,5300.0,5300.0,23,8,Ago,2018,Qui,Lorena Carvalho
HL7348,SmartWatch,3,Thiago,Lima,2018-04-01,Curitiba,1400.0,4200.0,1,4,Abr,2018,Dom,Thiago Lima
HL1148,Câmera,2,Pedro,Bitencourt,2018-07-28,Curitiba,2100.0,4200.0,28,7,Jul,2018,Sáb,Pedro Bitencourt
HL1918,iPhone,2,Daniel,Alcoforado,2018-02-15,Curitiba,5300.0,10600.0,15,2,Fev,2018,Qui,Daniel Alcoforado
HL1148,Câmera,3,Amanda,Procaci,2018-06-14,Curitiba,2100.0,6300.0,14,6,Jun,2018,Qui,Amanda Procaci
HL4379,Televisão,3,Julie,Ferreira,2018-02-01,Curitiba,2500.0,7500.0,1,2,Fev,2018,Qui,Julie Ferreira
HL1148,Câmera,1,Mateus,Franco,2018-10-03,Curitiba,2100.0,2100.0,3,10,Out,2018,Qua,Mateus Franco
HL1918,iPhone,3,Lucas,Freire,2018-12-02,Curitiba,5300.0,15900.0,2,12,Dez,2018,Dom,Lucas Freire
HL1148,Câmera,3,Michelle,Miura,2018-01-31,Curitiba,2100.0,6300.0,31,1,Jan,2018,Qua,Michelle Miura
HL4379,Televisão,2,Jonas,Gomes,2018-05-20,Curitiba,2500.0,5000.0,20,5,Mai,2018,Dom,Jonas Gomes
HL2714,Tablet,4,João,Peçanha,2018-08-22,Curitiba,1600.0,6400.0,22,8,Ago,2018,Qua,João Peçanha
HL7348,SmartWatch,3,Paula,Calbucci,2018-02-26,Curitiba,1400.0,4200.0,26,2,Fev,2018,Seg,Paula Calbucci
HL8851,Notebook,4,Raissa,Pinheiro,2018-08-27,Curitiba,3500.0,14000.0,27,8,Ago,2018,Seg,Raissa Pinheiro
HL7348,SmartWatch,2,Breno,Quinto,2018-04-22,Curitiba,1400.0,2800.0,22,4,Abr,2018,Dom,Breno Quinto
HL1148,Câmera,3,João,Araujo,2018-08-22,Curitiba,2100.0,6300.0,22,8,Ago,2018,Qua,João Araujo
HL1148,Câmera,3,Priscila,Carvalho,2018-01-06,Curitiba,2100.0,6300.0,6,1,Jan,2018,Sáb,Priscila Carvalho
HL4379,Televisão,1,Khaio,Mesquita,2018-07-01,Curitiba,2500.0,2500.0,1,7,Jul,2018,Dom,Khaio Mesquita
HL2714,Tablet,2,Ana,Monte,2018-09-19,Curitiba,1600.0,3200.0,19,9,Set,2018,Qua,Ana Monte
HL4379,Televisão,1,Michelle,Pereira,2018-01-18,Curitiba,2500.0,2500.0,18,1,Jan,2018,Qui,Michelle Pereira
HL1918,iPhone,3,Guilherme,Marchesi,2018-09-15,Curitiba,5300.0,15900.0,15,9,Set,2018,Sáb,Guilherme Marchesi
HL4379,Televisão,3,João,Tabet,2018-11-16,Curitiba,2500.0,7500.0,16,11,Nov,2018,Sex,João Tabet
